,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Months_sels,City name,total_seals_per_months,sell Hour,sell Munites,Time Frequency,Grouped_products
173099,277623,Apple Airpods Headphones,1,150.0,2019-10-03 09:37:00,"450 Washington St, San Francisco, CA 94016",10,  San Francisco (CA),150.0,9,37,1,"USB-C Charging Cable,Apple Airpods Headphones"
173103,277627,USB-C Charging Cable,1,11.95,2019-10-30 09:12:00,"337 5th St, San Francisco, CA 94016",10,  San Francisco (CA),11.95,9,12,1,"USB-C Charging Cable,Bose SoundSport Headphones"
173104,277627,Bose SoundSport Headphones,1,99.99,2019-10-30 09:12:00,"337 5th St, San Francisco, CA 94016",10,  San Francisco (CA),99.99,9,12,1,"USB-C Charging Cable,Bose SoundSport Headphones"
173145,277668,iPhone,1,700.0,2019-10-22 07:59:00,"346 Jefferson St, New York City, NY 10001",10,  New York City (NY),700.0,7,59,1,"iPhone,20in Monitor"
173146,277668,20in Monitor,1,109.99,2019-10-22 07:59:00,"346 Jefferson St, New York City, NY 10001",10,  New York City (NY),109.99,7,59,1,"iPhone,20in Monitor"
173157,277679,Lightning Charging Cable,1,14.95,2019-10-29 14:52:00,"60 10th St, Austin, TX 73301",10,  Austin (TX),14.95,14,52,1,"Lightning Charging Cable,iPhone"
173158,277679,iPhone,1,700.0,2019-10-29 14:52:00,"60 10th St, Austin, TX 73301",10,  Austin (TX),700.0,14,52,1,"Lightning Charging Cable,iPhone"
173168,277689,iPhone,1,700.0,2019-10-29 12:50:00,"871 Dogwood St, Portland, OR 97035",10,  Portland (OR),700.0,12,50,1,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
173169,277689,Lightning Charging Cable,1,14.95,2019-10-29 12:50:00,"871 Dogwood St, Portland, OR 97035",10,  Portland (OR),14.95,12,50,1,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
173170,277689,Apple Airpods Headphones,1,150.0,2019-10-29 12:50:00,"871 Dogwood St, Portland, OR 97035",10,  Portland (OR),150.0,12,50,1,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
173173,277692,Bose SoundSport Headphones,1,99.99,2019-10-14 22:43:00,"577 Cherry St, San Francisco, CA 94016",10,  San Francisco (CA),99.99,22,43,1,"Bose SoundSport Headphones,34in Ultrawide Monitor"
173174,277692,34in Ultrawide Monitor,1,379.99,2019-10-14 22:43:00,"577 Cherry St, San Francisco, CA 94016",10,  San Francisco (CA),379.99,22,43,1,"Bose SoundSport Headphones,34in Ultrawide Monitor"
173183,277701,Lightning Charging Cable,1,14.95,2019-10-29 16:21:00,"386 10th St, San Francisco, CA 94016",10,  San Francisco (CA),14.95,16,21,1,"Lightning Charging Cable,Lightning Charging Cable"
173184,277701,Lightning Charging Cable,1,14.95,2019-10-29 16:21:00,"386 10th St, San Francisco, CA 94016",10,  San Francisco (CA),14.95,16,21,1,"Lightning Charging Cable,Lightning Charging Cable"
173276,277793,Wired Headphones,1,11.99,2019-10-17 19:49:00,"268 Maple St, Boston, MA 02215",10,  Boston (MA),11.99,19,49,1,"Wired Headphones,AA Batteries (4-pack)"
173277,277793,AA Batteries (4-pack),1,3.84,2019-10-17 19:49:00,"268 Maple St, Boston, MA 02215",10,  Boston (MA),3.84,19,49,1,"Wired Headphones,AA Batteries (4-pack)"
173343,277859,iPhone,1,700.0,2019-10-26 19:17:00,"943 Sunset St, Seattle, WA 98101",10,  Seattle (WA),700.0,19,17,1,"iPhone,Wired Headphones"
173344,277859,Wired Headphones,1,11.99,2019-10-26 19:17:00,"943 Sunset St, Seattle, WA 98101",10,  Seattle (WA),11.99,19,17,1,"iPhone,Wired Headphones"
173360,277875,Google Phone,1,600.0,2019-10-01 19:47:00,"529 10th St, Los Angeles, CA 90001",10,  Los Angeles (CA),600.0,19,47,1,"Google Phone,USB-C Charging Cable,Wired Headphones,iPhone"
173361,277875,USB-C Charging Cable,1,11.95,2019-10-01 19:47:00,"529 10th St, Los Angeles, CA 90001",10,  Los Angeles (CA),11.95,19,47,1,"Google Phone,USB-C Charging Cable,Wired Headphones,iPhone"
173362,277875,Wired Headphones,1,11.99,2019-10-01 19:47:00,"529 10th St, Los Angeles, CA 90001",10,  Los Angeles (CA),11.99,19,47,1,"Google Phone,USB-C Charging Cable,Wired Headphones,iPhone"
173363,277875,iPhone,1,700.0,2019-10-01 19:47:00,"529 10th St, Los Angeles, CA 90001",10,  Los Angeles (CA),700.0,19,47,1,"Google Phone,USB-C Charging Cable,Wired Headphones,iPhone"
173383,277895,20in Monitor,1,109.99,2019-10-07 15:17:00,"230 Forest St, New York City, NY 10001",10,  New York City (NY),109.99,15,17,1,"20in Monitor,USB-C Charging Cable"
173384,277895,USB-C Charging Cable,1,11.95,2019-10-07 15:17:00,"230 Forest St, New York City, NY 10001",10,  New York City (NY),11.95,15,17,1,"20in Monitor,USB-C Charging Cable"
173551,278062,Wired Headphones,1,11.99,2019-10-02 21:39:00,"769 Walnut St, San Francisco, CA 94016",10,  San Francisco (CA),11.99,21,39,1,"Wired Headphones,Wired Headphones"
173552,278062,Wired Headphones,1,11.99,2019-10-02 21:39:00,"769 Walnut St, San Francisco, CA 94016",10,  San Francisco (CA),11.99,21,39,1,"Wired Headphones,Wired Headphones"
173558,278068,iPhone,1,700.0,2019-10-10 19:30:00,"548 Wilson St, New York City, NY 10001",10,  New York City (NY),700.0,19,30,1,"iPhone,Lightning Charging Cable,Wired Headphones"
173559,278068,Lightning Charging Cable,1,14.95,2019-10-10 19:30:00,"548 Wilson St, New York City, NY 10001",10,  New York City (NY),14.95,19,30,1,"iPhone,Lightning Charging Cable,Wired Headphones"
173560,278068,Wired Headphones,1,11.99,2019-10-10 19:30:00,"548 Wilson St, New York City, NY 10001",10,  New York City (NY),11.99,19,30,1,"iPhone,Lightning Charging Cable,Wired Headphones"
173611,278119,AA Batteries (4-pack),1,3.84,2019-10-13 22:43:00,"306 6th St, Austin, TX 73301",10,  Austin (TX),3.84,22,43,1,"AA Batteries (4-pack),20in Monitor"
173612,278119,20in Monitor,1,109.99,2019-10-13 22:43:00,"306 6th St, Austin, TX 73301",10,  Austin (TX),109.99,22,43,1,"AA Batteries (4-pack),20in Monitor"
173619,278126,iPhone,1,700.0,2019-10-02 17:13:00,"227 Cedar St, San Francisco, CA 94016",10,  San Francisco (CA),700.0,17,13,1,"iPhone,Apple Airpods Headphones,Wired Headphones"
173620,278126,Apple Airpods Headphones,1,150.0,2019-10-02 17:13:00,"227 Cedar St, San Francisco, CA 94016",10,  San Francisco (CA),150.0,17,13,1,"iPhone,Apple Airpods Headphones,Wired Headphones"
173621,278126,Wired Headphones,1,11.99,2019-10-02 17:13:00,"227 Cedar St, San Francisco, CA 94016",10,  San Francisco (CA),11.99,17,13,1,"iPhone,Apple Airpods Headphones,Wired Headphones"
173630,278135,iPhone,1,700.0,2019-10-03 20:55:00,"154 12th St, Boston, MA 02215",10,  Boston (MA),700.0,20,55,1,"iPhone,Apple Airpods Headphones"
173631,278135,Apple Airpods Headphones,1,150.0,2019-10-03 20:55:00,"154 12th St, Boston, MA 02215",10,  Boston (MA),150.0,20,55,1,"iPhone,Apple Airpods Headphones"
173633,278137,Google Phone,1,600.0,2019-10-27 05:07:00,"755 Maple St, Los Angeles, CA 90001",10,  Los Angeles (CA),600.0,5,7,1,"Google Phone,ThinkPad Laptop"
173634,278137,ThinkPad Laptop,1,999.99,2019-10-27 05:07:00,"755 Maple St, Los Angeles, CA 90001",10,  Los Angeles (CA),999.99,5,7,1,"Google Phone,ThinkPad Laptop"
173655,278158,Google Phone,1,600.0,2019-10-19 21:13:00,"58 Elm St, Portland, OR 97035",10,  Portland (OR),600.0,21,13,1,"Google Phone,USB-C Charging Cable"
173656,278158,USB-C Charging Cable,1,11.95,2019-10-19 21:13:00,"58 Elm St, Portland, OR 97035",10,  Portland (OR),11.95,21,13,1,"Google Phone,USB-C Charging Cable"
173666,278168,Macbook Pro Laptop,1,1700.0,2019-10-24 12:48:00,"536 River St, Seattle, WA 98101",10,  Seattle (WA),1700.0,12,48,1,"Macbook Pro Laptop,Lightning Charging Cable"
173667,278168,Lightning Charging Cable,1,14.95,2019-10-24 12:48:00,"536 River St, Seattle, WA 98101",10,  Seattle (WA),14.95,12,48,1,"Macbook Pro Laptop,Lightning Charging Cable"
173668,278169,Google Phone,1,600.0,2019-10-07 11:27:00,"447 South St, Austin, TX 73301",10,  Austin (TX),600.0,11,27,1,"Google Phone,USB-C Charging Cable,Wired Headphones"
173669,278169,USB-C Charging Cable,1,11.95,2019-10-07 11:27:00,"447 South St, Austin, TX 73301",10,  Austin (TX),11.95,11,27,1,"Google Phone,USB-C Charging Cable,Wired Headphones"
173670,278169,Wired Headphones,1,11.99,2019-10-07 11:27:00,"447 South St, Austin, TX 73301",10,  Austin (TX),11.99,11,27,1,"Google Phone,USB-C Charging Cable,Wired Headphones"
173677,278176,USB-C Charging Cable,1,11.95,2019-10-06 22:15:00,"746 West St, New York City, NY 10001",10,  New York City (NY),11.95,22,15,1,"USB-C Charging Cable,27in FHD Monitor"
173678,278176,27in FHD Monitor,1,149.99,2019-10-06 22:15:00,"746 West St, New York City, NY 10001",10,  New York City (NY),149.99,22,15,1,"USB-C Charging Cable,27in FHD Monitor"
173698,278196,Bose SoundSport Headphones,1,99.99,2019-10-09 00:03:00,"252 Cherry St, Dallas, TX 75001",10,  Dallas (TX),99.99,0,3,1,"Bose SoundSport Headphones,Google Phone"
173699,278196,Google Phone,1,600.0,2019-10-09 00:03:00,"252 Cherry St, Dallas, TX 75001",10,  Dallas (TX),600.0,0,3,1,"Bose SoundSport Headphones,Google Phone"
173738,278235,Google Phone,1,600.0,2019-10-09 09:33:00,"703 11th St, San Francisco, CA 94016",10,  San Francisco (CA),600.0,9,33,1,"Google Phone,USB-C Charging Cable"
173739,278235,USB-C Charging Cable,1,11.95,2019-10-09 09:33:00,"703 11th St, San Francisco, CA 94016",10,  San Francisco (CA),11.95,9,33,1,"Google Phone,USB-C Charging Cable"
173760,278256,Google Phone,1,600.0,2019-10-02 07:18:00,"909 Church St, Seattle, WA 98101",10,  Seattle (WA),600.0,7,18,1,"Google Phone,USB-C Charging Cable"
173761,278256,USB-C Charging Cable,1,11.95,2019-10-02 07:18:00,"909 Church St, Seattle, WA 98101",10,  Seattle (WA),11.95,7,18,1,"Google Phone,USB-C Charging Cable"
173784,278279,27in 4K Gaming Monitor,1,389.99,2019-10-22 17:30:00,"235 Lake St, Boston, MA 02215",10,  Boston (MA),389.99,17,30,1,"27in 4K Gaming Monitor,Lightning Charging Cable"
173785,278279,Lightning Charging Cable,1,14.95,2019-10-22 17:30:00,"235 Lake St, Boston, MA 02215",10,  Boston (MA),14.95,17,30,1,"27in 4K Gaming Monitor,Lightning Charging Cable"
173814,278308,Google Phone,1,600.0,2019-10-03 08:15:00,"910 Hill St, San Francisco, CA 94016",10,  San Francisco (CA),600.0,8,15,1,"Google Phone,USB-C Charging Cable"
173815,278308,USB-C Charging Cable,1,11.95,2019-10-03 08:15:00,"910 Hill St, San Francisco, CA 94016",10,  San Francisco (CA),11.95,8,15,1,"Google Phone,USB-C Charging Cable"
173819,278312,iPhone,1,700.0,2019-10-23 22:00:00,"251 Forest St, Los Angeles, CA 90001",10,  Los Angeles (CA),700.0,22,0,1,"iPhone,Lightning Charging Cable"
173820,278312,Lightning Charging Cable,1,14.95,2019-10-23 22:00:00,"251 Forest St, Los Angeles, CA 90001",10,  Los Angeles (CA),14.95,22,0,1,"iPhone,Lightning Charging Cable"
173822,278314,Lightning Charging Cable,1,14.95,2019-10-01 13:51:00,"144 Forest St, Austin, TX 73301",10,  Austin (TX),14.95,13,51,1,"Lightning Charging Cable,Apple Airpods Headphones"
173823,278314,Apple Airpods Headphones,1,150.0,2019-10-01 13:51:00,"144 Forest St, Austin, TX 73301",10,  Austin (TX),150.0,13,51,1,"Lightning Charging Cable,Apple Airpods Headphones"
173831,278322,27in 4K Gaming Monitor,1,389.99,2019-10-14 11:43:00,"116 4th St, Portland, OR 97035",10,  Portland (OR),389.99,11,43,1,"27in 4K Gaming Monitor,Lightning Charging Cable"
173832,278322,Lightning Charging Cable,1,14.95,2019-10-14 11:43:00,"116 4th St, Portland, OR 97035",10,  Portland (OR),14.95,11,43,1,"27in 4K Gaming Monitor,Lightning Charging Cable"
173836,278326,Google Phone,1,600.0,2019-10-26 18:39:00,"325 Willow St, San Francisco, CA 94016",10,  San Francisco (CA),600.0,18,39,1,"Google Phone,USB-C Charging Cable"
173837,278326,USB-C Charging Cable,1,11.95,2019-10-26 18:39:00,"325 Willow St, San Francisco, CA 94016",10,  San Francisco (CA),11.95,18,39,1,"Google Phone,USB-C Charging Cable"
173884,278373,Wired Headphones,1,11.99,2019-10-23 11:09:00,"955 Meadow St, New York City, NY 10001",10,  New York City (NY),11.99,11,9,1,"Wired Headphones,Lightning Charging Cable"
173885,278373,Lightning Charging Cable,1,14.95,2019-10-23 11:09:00,"955 Meadow St, New York City, NY 10001",10,  New York City (NY),14.95,11,9,1,"Wired Headphones,Lightning Charging Cable"
173899,278387,iPhone,1,700.0,2019-10-08 16:49:00,"165 Cedar St, Seattle, WA 98101",10,  Seattle (WA),700.0,16,49,1,"iPhone,Lightning Charging Cable"
173900,278387,Lightning Charging Cable,1,14.95,2019-10-08 16:49:00,"165 Cedar St, Seattle, WA 98101",10,  Seattle (WA),14.95,16,49,1,"iPhone,Lightning Charging Cable"
173928,278415,AAA Batteries (4-pack),2,2.99,2019-10-14 15:46:00,"87 Wilson St, Los Angeles, CA 90001",10,  Los Angeles (CA),5.98,15,46,1,"AAA Batteries (4-pack),iPhone"
173929,278415,iPhone,1,700.0,2019-10-14 15:46:00,"87 Wilson St, Los Angeles, CA 90001",10,  Los Angeles (CA),700.0,15,46,1,"AAA Batteries (4-pack),iPhone"
173938,278424,Wired Headphones,1,11.99,2019-10-24 10:53:00,"766 West St, San Francisco, CA 94016",10,  San Francisco (CA),11.99,10,53,1,"Wired Headphones,AA Batteries (4-pack)"
173939,278424,AA Batteries (4-pack),3,3.84,2019-10-24 10:53:00,"766 West St, San Francisco, CA 94016",10,  San Francisco (CA),11.52,10,53,1,"Wired Headphones,AA Batteries (4-pack)"
173960,278445,Vareebadd Phone,1,400.0,2019-10-24 14:08:00,"755 North St, San Francisco, CA 94016",10,  San Francisco (CA),400.0,14,8,1,"Vareebadd Phone,Bose SoundSport Headphones"
173961,278445,Bose SoundSport Headphones,1,99.99,2019-10-24 14:08:00,"755 North St, San Francisco, CA 94016",10,  San Francisco (CA),99.99,14,8,1,"Vareebadd Phone,Bose SoundSport Headphones"
173997,278481,Apple Airpods Headphones,1,150.0,2019-10-06 17:27:00,"996 Park St, Dallas, TX 75001",10,  Dallas (TX),150.0,17,27,1,"Apple Airpods Headphones,Bose SoundSport Headphones"
173998,278481,Bose SoundSport Headphones,1,99.99,2019-10-06 17:27:00,"996 Park St, Dallas, TX 75001",10,  Dallas (TX),99.99,17,27,1,"Apple Airpods Headphones,Bose SoundSport Headphones"
174080,278563,Google Phone,1,600.0,2019-10-08 10:10:00,"542 Adams St, Dallas, TX 75001",10,  Dallas (TX),600.0,10,10,1,"Google Phone,USB-C Charging Cable"
174081,278563,USB-C Charging Cable,1,11.95,2019-10-08 10:10:00,"542 Adams St, Dallas, TX 75001",10,  Dallas (TX),11.95,10,10,1,"Google Phone,USB-C Charging Cable"
174114,278596,20in Monitor,1,109.99,2019-10-13 18:28:00,"408 8th St, Los Angeles, CA 90001",10,  Los Angeles (CA),109.99,18,28,1,"20in Monitor,Lightning Charging Cable"
174115,278596,Lightning Charging Cable,1,14.95,2019-10-13 18:28:00,"408 8th St, Los Angeles, CA 90001",10,  Los Angeles (CA),14.95,18,28,1,"20in Monitor,Lightning Charging Cable"
174172,278653,iPhone,1,700.0,2019-10-31 19:46:00,"949 Chestnut St, Atlanta, GA 30301",10,  Atlanta (GA),700.0,19,46,1,"iPhone,Lightning Charging Cable"
174173,278653,Lightning Charging Cable,1,14.95,2019-10-31 19:46:00,"949 Chestnut St, Atlanta, GA 30301",10,  Atlanta (GA),14.95,19,46,1,"iPhone,Lightning Charging Cable"
174217,278697,Wired Headphones,1,11.99,2019-10-21 13:58:00,"621 North St, Los Angeles, CA 90001",10,  Los Angeles (CA),11.99,13,58,1,"Wired Headphones,27in 4K Gaming Monitor"
174218,278697,27in 4K Gaming Monitor,1,389.99,2019-10-21 13:58:00,"621 North St, Los Angeles, CA 90001",10,  Los Angeles (CA),389.99,13,58,1,"Wired Headphones,27in 4K Gaming Monitor"
174227,278706,Google Phone,1,600.0,2019-10-07 18:18:00,"942 11th St, San Francisco, CA 94016",10,  San Francisco (CA),600.0,18,18,1,"Google Phone,USB-C Charging Cable"
174228,278706,USB-C Charging Cable,1,11.95,2019-10-07 18:18:00,"942 11th St, San Francisco, CA 94016",10,  San Francisco (CA),11.95,18,18,1,"Google Phone,USB-C Charging Cable"
174232,278710,USB-C Charging Cable,1,11.95,2019-10-13 19:05:00,"183 5th St, San Francisco, CA 94016",10,  San Francisco (CA),11.95,19,5,1,"USB-C Charging Cable,27in FHD Monitor"
174233,278710,27in FHD Monitor,1,149.99,2019-10-13 19:05:00,"183 5th St, San Francisco, CA 94016",10,  San Francisco (CA),149.99,19,5,1,"USB-C Charging Cable,27in FHD Monitor"
174241,278718,USB-C Charging Cable,1,11.95,2019-10-13 12:45:00,"479 Lincoln St, Atlanta, GA 30301",10,  Atlanta (GA),11.95,12,45,1,"USB-C Charging Cable,Bose SoundSport Headphones"
174242,278718,Bose SoundSport Headphones,1,99.99,2019-10-13 12:45:00,"479 Lincoln St, Atlanta, GA 30301",10,  Atlanta (GA),99.99,12,45,1,"USB-C Charging Cable,Bose SoundSport Headphones"
174341,248171,USB-C Charging Cable,1,11.95,2019-09-05 15:06:00,"705 Hill St, New York City, NY 10001",9,  New York City (NY),11.95,15,6,1,"USB-C Charging Cable,USB-C Charging Cable"
174342,248171,USB-C Charging Cable,1,11.95,2019-09-05 15:06:00,"705 Hill St, New York City, NY 10001",9,  New York City (NY),11.95,15,6,1,"USB-C Charging Cable,USB-C Charging Cable"
174381,248210,iPhone,1,700.0,2019-09-27 10:33:00,"292 Washington St, San Francisco, CA 94016",9,  San Francisco (CA),700.0,10,33,1,"iPhone,Lightning Charging Cable"
174382,248210,Lightning Charging Cable,1,14.95,2019-09-27 10:33:00,"292 Washington St, San Francisco, CA 94016",9,  San Francisco (CA),14.95,10,33,1,"iPhone,Lightning Charging Cable"
174391,248219,Bose SoundSport Headphones,1,99.99,2019-09-24 12:48:00,"665 Maple St, Los Angeles, CA 90001",9,  Los Angeles (CA),99.99,12,48,1,"Bose SoundSport Headphones,Google Phone"
174392,248219,Google Phone,1,600.0,2019-09-24 12:48:00,"665 Maple St, Los Angeles, CA 90001",9,  Los Angeles (CA),600.0,12,48,1,"Bose SoundSport Headphones,Google Phone"
174438,248265,Vareebadd Phone,1,400.0,2019-09-24 14:07:00,"939 14th St, San Francisco, CA 94016",9,  San Francisco (CA),400.0,14,7,1,"Vareebadd Phone,Bose SoundSport Headphones"
174439,248265,Bose SoundSport Headphones,1,99.99,2019-09-24 14:07:00,"939 14th St, San Francisco, CA 94016",9,  San Francisco (CA),99.99,14,7,1,"Vareebadd Phone,Bose SoundSport Headphones"
174497,248323,Google Phone,1,600.0,2019-09-30 20:36:00,"725 10th St, Portland, OR 97035",9,  Portland (OR),600.0,20,36,1,"Google Phone,Bose SoundSport Headphones"
174498,248323,Bose SoundSport Headphones,1,99.99,2019-09-30 20:36:00,"725 10th St, Portland, OR 97035",9,  Portland (OR),99.99,20,36,1,"Google Phone,Bose SoundSport Headphones"
174504,248329,Vareebadd Phone,1,400.0,2019-09-02 15:56:00,"472 11th St, Austin, TX 73301",9,  Austin (TX),400.0,15,56,1,"Vareebadd Phone,Wired Headphones"
174505,248329,Wired Headphones,1,11.99,2019-09-02 15:56:00,"472 11th St, Austin, TX 73301",9,  Austin (TX),11.99,15,56,1,"Vareebadd Phone,Wired Headphones"
174507,248331,iPhone,1,700.0,2019-09-02 17:38:00,"642 2nd St, San Francisco, CA 94016",9,  San Francisco (CA),700.0,17,38,1,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
174508,248331,Lightning Charging Cable,1,14.95,2019-09-02 17:38:00,"642 2nd St, San Francisco, CA 94016",9,  San Francisco (CA),14.95,17,38,1,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
174509,248331,Apple Airpods Headphones,1,150.0,2019-09-02 17:38:00,"642 2nd St, San Francisco, CA 94016",9,  San Francisco (CA),150.0,17,38,1,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
174559,248381,Bose SoundSport Headphones,1,99.99,2019-09-29 14:51:00,"511 Chestnut St, San Francisco, CA 94016",9,  San Francisco (CA),99.99,14,51,1,"Bose SoundSport Headphones,34in Ultrawide Monitor"
174560,248381,34in Ultrawide Monitor,1,379.99,2019-09-29 14:51:00,"511 Chestnut St, San Francisco, CA 94016",9,  San Francisco (CA),379.99,14,51,1,"Bose SoundSport Headphones,34in Ultrawide Monitor"
174586,248407,iPhone,1,700.0,2019-09-22 15:10:00,"18 Park St, Seattle, WA 98101",9,  Seattle (WA),700.0,15,10,1,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
174587,248407,Lightning Charging Cable,1,14.95,2019-09-22 15:10:00,"18 Park St, Seattle, WA 98101",9,  Seattle (WA),14.95,15,10,1,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
174588,248407,Apple Airpods Headphones,1,150.0,2019-09-22 15:10:00,"18 Park St, Seattle, WA 98101",9,  Seattle (WA),150.0,15,10,1,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
174611,248430,Apple Airpods Headphones,1,150.0,2019-09-01 22:28:00,"473 Church St, New York City, NY 10001",9,  New York City (NY),150.0,22,28,1,"Apple Airpods Headphones,Lightning Charging Cable"
174612,248430,Lightning Charging Cable,1,14.95,2019-09-01 22:28:00,"473 Church St, New York City, NY 10001",9,  New York City (NY),14.95,22,28,1,"Apple Airpods Headphones,Lightning Charging Cable"
174713,248531,Google Phone,1,600.0,2019-09-10 23:46:00,"544 5th St, Dallas, TX 75001",9,  Dallas (TX),600.0,23,46,1,"Google Phone,Bose SoundSport Headphones"
174714,248531,Bose SoundSport Headphones,1,99.99,2019-09-10 23:46:00,"544 5th St, Dallas, TX 75001",9,  Dallas (TX),99.99,23,46,1,"Google Phone,Bose SoundSport Headphones"
